id,category,name,role,description_cs,path_native,path_2x,path_webp,width,height,has_alpha,alpha_bbox,source_board,source_rect,derived_from,state,semantic,text_baked,content_rect,nine_slice,production_status,notes
button.authorize.pressed,controls/buttons,button_authorize_pressed,button,"Čisté tlačítko authorize, stav pressed.",assets/native/controls/buttons/button_authorize_pressed.png,assets/2x/controls/buttons/button_authorize_pressed@2x.png,assets/webp/controls/buttons/button_authorize_pressed.webp,128,27,False,"[0, 0, 128, 27]",,,button.authorize.reference,pressed,authorize,False,"[7, 4, 114, 19]","{""left"": 6, ""top"": 5, ""right"": 6, ""bottom"": 5}",production,
button.authorize.reference,controls/buttons/reference,button_authorize_reference,button-reference,Referenční tlačítko authorize.,assets/native/controls/buttons/reference/button_authorize_reference.png,assets/2x/controls/buttons/reference/button_authorize_reference@2x.png,assets/webp/controls/buttons/reference/button_authorize_reference.webp,128,27,False,"[0, 0, 128, 27]",controls,"[420, 318, 548, 345]",,,,True,,,reference,
button.cancel.disabled,controls/buttons,button_cancel_disabled,button,"Čisté tlačítko cancel, stav disabled.",assets/native/controls/buttons/button_cancel_disabled.png,assets/2x/controls/buttons/button_cancel_disabled@2x.png,assets/webp/controls/buttons/button_cancel_disabled.webp,66,26,False,"[0, 0, 66, 26]",,,button.secondary.disabled,disabled,cancel,False,"[7, 4, 52, 18]","{""left"": 6, ""top"": 5, ""right"": 6, ""bottom"": 5}",production,
button.cancel.hover,controls/buttons,button_cancel_hover,button,"Čisté tlačítko cancel, stav hover.",assets/native/controls/buttons/button_cancel_hover.png,assets/2x/controls/buttons/button_cancel_hover@2x.png,assets/webp/controls/buttons/button_cancel_hover.webp,65,26,False,"[0, 0, 65, 26]",,,button.secondary.hover,hover,cancel,False,"[7, 4, 51, 18]","{""left"": 6, ""top"": 5, ""right"": 6, ""bottom"": 5}",production,
button.cancel.normal,controls/buttons,button_cancel_normal,button,"Čisté tlačítko cancel, stav normal.",assets/native/controls/buttons/button_cancel_normal.png,assets/2x/controls/buttons/button_cancel_normal@2x.png,assets/webp/controls/buttons/button_cancel_normal.webp,73,26,False,"[0, 0, 73, 26]",,,button.secondary.normal,normal,cancel,False,"[7, 4, 59, 18]","{""left"": 6, ""top"": 5, ""right"": 6, ""bottom"": 5}",production,
button.cancel.pressed,controls/buttons,button_cancel_pressed,button,"Čisté tlačítko cancel, stav pressed.",assets/native/controls/buttons/button_cancel_pressed.png,assets/2x/controls/buttons/button_cancel_pressed@2x.png,assets/webp/controls/buttons/button_cancel_pressed.webp,65,26,False,"[0, 0, 65, 26]",,,button.secondary.pressed,pressed,cancel,False,"[7, 4, 51, 18]","{""left"": 6, ""top"": 5, ""right"": 6, ""bottom"": 5}",production,
button.confirm.disabled,controls/buttons,button_confirm_disabled,button,"Čisté tlačítko confirm, stav disabled.",assets/native/controls/buttons/button_confirm_disabled.png,assets/2x/controls/buttons/button_confirm_disabled@2x.png,assets/webp/controls/buttons/button_confirm_disabled.webp,66,26,False,"[0, 0, 66, 26]",,,button.primary.disabled,disabled,confirm,False,"[7, 4, 52, 18]","{""left"": 6, ""top"": 5, ""right"": 6, ""bottom"": 5}",production,
button.confirm.hover,controls/buttons,button_confirm_hover,button,"Čisté tlačítko confirm, stav hover.",assets/native/controls/buttons/button_confirm_hover.png,assets/2x/controls/buttons/button_confirm_hover@2x.png,assets/webp/controls/buttons/button_confirm_hover.webp,65,26,False,"[0, 0, 65, 26]",,,button.primary.hover,hover,confirm,False,"[7, 4, 51, 18]","{""left"": 6, ""top"": 5, ""right"": 6, ""bottom"": 5}",production,
button.confirm.normal,controls/buttons,button_confirm_normal,button,"Čisté tlačítko confirm, stav normal.",assets/native/controls/buttons/button_confirm_normal.png,assets/2x/controls/buttons/button_confirm_normal@2x.png,assets/webp/controls/buttons/button_confirm_normal.webp,73,26,False,"[0, 0, 73, 26]",,,button.primary.normal,normal,confirm,False,"[7, 4, 59, 18]","{""left"": 6, ""top"": 5, ""right"": 6, ""bottom"": 5}",production,
button.confirm.pressed,controls/buttons,button_confirm_pressed,button,"Čisté tlačítko confirm, stav pressed.",assets/native/controls/buttons/button_confirm_pressed.png,assets/2x/controls/buttons/button_confirm_pressed@2x.png,assets/webp/controls/buttons/button_confirm_pressed.webp,65,26,False,"[0, 0, 65, 26]",,,button.primary.pressed,pressed,confirm,False,"[7, 4, 51, 18]","{""left"": 6, ""top"": 5, ""right"": 6, ""bottom"": 5}",production,
button.continue.disabled,controls/buttons,button_continue_disabled,button,"Čisté tlačítko continue, stav disabled.",assets/native/controls/buttons/button_continue_disabled.png,assets/2x/controls/buttons/button_continue_disabled@2x.png,assets/webp/controls/buttons/button_continue_disabled.webp,117,27,False,"[0, 0, 117, 27]",,,button.continue.reference,disabled,continue,False,"[7, 4, 103, 19]","{""left"": 6, ""top"": 5, ""right"": 6, ""bottom"": 5}",production,
button.continue.hover,controls/buttons,button_continue_hover,button,"Čisté tlačítko continue, stav hover.",assets/native/controls/buttons/button_continue_hover.png,assets/2x/controls/buttons/button_continue_hover@2x.png,assets/webp/controls/buttons/button_continue_hover.webp,117,27,False,"[0, 0, 117, 27]",,,button.continue.reference,hover,continue,False,"[7, 4, 103, 19]","{""left"": 6, ""top"": 5, ""right"": 6, ""bottom"": 5}",production,
button.continue.normal,controls/buttons,button_continue_normal,button,"Čisté tlačítko continue, stav normal.",assets/native/controls/buttons/button_continue_normal.png,assets/2x/controls/buttons/button_continue_normal@2x.png,assets/webp/controls/buttons/button_continue_normal.webp,117,27,False,"[0, 0, 117, 27]",,,button.continue.reference,normal,continue,False,"[7, 4, 103, 19]","{""left"": 6, ""top"": 5, ""right"": 6, ""bottom"": 5}",production,
button.continue.pressed,controls/buttons,button_continue_pressed,button,"Čisté tlačítko continue, stav pressed.",assets/native/controls/buttons/button_continue_pressed.png,assets/2x/controls/buttons/button_continue_pressed@2x.png,assets/webp/controls/buttons/button_continue_pressed.webp,117,27,False,"[0, 0, 117, 27]",,,button.continue.reference,pressed,continue,False,"[7, 4, 103, 19]","{""left"": 6, ""top"": 5, ""right"": 6, ""bottom"": 5}",production,
button.continue.reference,controls/buttons/reference,button_continue_reference,button-reference,Referenční tlačítko continue.,assets/native/controls/buttons/reference/button_continue_reference.png,assets/2x/controls/buttons/reference/button_continue_reference@2x.png,assets/webp/controls/buttons/reference/button_continue_reference.webp,117,27,False,"[0, 0, 117, 27]",controls,"[18, 318, 135, 345]",,,,True,,,reference,
button.done.disabled,controls/buttons,button_done_disabled,button,"Čisté tlačítko done, stav disabled.",assets/native/controls/buttons/button_done_disabled.png,assets/2x/controls/buttons/button_done_disabled@2x.png,assets/webp/controls/buttons/button_done_disabled.webp,117,27,False,"[0, 0, 117, 27]",,,button.done.reference,disabled,done,False,"[7, 4, 103, 19]","{""left"": 6, ""top"": 5, ""right"": 6, ""bottom"": 5}",production,
button.done.hover,controls/buttons,button_done_hover,button,"Čisté tlačítko done, stav hover.",assets/native/controls/buttons/button_done_hover.png,assets/2x/controls/buttons/button_done_hover@2x.png,assets/webp/controls/buttons/button_done_hover.webp,117,27,False,"[0, 0, 117, 27]",,,button.done.reference,hover,done,False,"[7, 4, 103, 19]","{""left"": 6, ""top"": 5, ""right"": 6, ""bottom"": 5}",production,
button.done.normal,controls/buttons,button_done_normal,button,"Čisté tlačítko done, stav normal.",assets/native/controls/buttons/button_done_normal.png,assets/2x/controls/buttons/button_done_normal@2x.png,assets/webp/controls/buttons/button_done_normal.webp,117,27,False,"[0, 0, 117, 27]",,,button.done.reference,normal,done,False,"[7, 4, 103, 19]","{""left"": 6, ""top"": 5, ""right"": 6, ""bottom"": 5}",production,
button.done.pressed,controls/buttons,button_done_pressed,button,"Čisté tlačítko done, stav pressed.",assets/native/controls/buttons/button_done_pressed.png,assets/2x/controls/buttons/button_done_pressed@2x.png,assets/webp/controls/buttons/button_done_pressed.webp,117,27,False,"[0, 0, 117, 27]",,,button.done.reference,pressed,done,False,"[7, 4, 103, 19]","{""left"": 6, ""top"": 5, ""right"": 6, ""bottom"": 5}",production,
button.done.reference,controls/buttons/reference,button_done_reference,button-reference,Referenční tlačítko done.,assets/native/controls/buttons/reference/button_done_reference.png,assets/2x/controls/buttons/reference/button_done_reference@2x.png,assets/webp/controls/buttons/reference/button_done_reference.webp,117,27,False,"[0, 0, 117, 27]",controls,"[151, 318, 268, 345]",,,,True,,,reference,
button.lock.disabled,controls/buttons,button_lock_disabled,button,"Čisté tlačítko lock, stav disabled.",assets/native/controls/buttons/button_lock_disabled.png,assets/2x/controls/buttons/button_lock_disabled@2x.png,assets/webp/controls/buttons/button_lock_disabled.webp,112,27,False,"[0, 0, 112, 27]",,,button.lock.reference,disabled,lock,False,"[7, 4, 98, 19]","{""left"": 6, ""top"": 5, ""right"": 6, ""bottom"": 5}",production,
button.lock.hover,controls/buttons,button_lock_hover,button,"Čisté tlačítko lock, stav hover.",assets/native/controls/buttons/button_lock_hover.png,assets/2x/controls/buttons/button_lock_hover@2x.png,assets/webp/controls/buttons/button_lock_hover.webp,112,27,False,"[0, 0, 112, 27]",,,button.lock.reference,hover,lock,False,"[7, 4, 98, 19]","{""left"": 6, ""top"": 5, ""right"": 6, ""bottom"": 5}",production,
button.lock.normal,controls/buttons,button_lock_normal,button,"Čisté tlačítko lock, stav normal.",assets/native/controls/buttons/button_lock_normal.png,assets/2x/controls/buttons/button_lock_normal@2x.png,assets/webp/controls/buttons/button_lock_normal.webp,112,27,False,"[0, 0, 112, 27]",,,button.lock.reference,normal,lock,False,"[7, 4, 98, 19]","{""left"": 6, ""top"": 5, ""right"": 6, ""bottom"": 5}",production,
button.lock.pressed,controls/buttons,button_lock_pressed,button,"Čisté tlačítko lock, stav pressed.",assets/native/controls/buttons/button_lock_pressed.png,assets/2x/controls/buttons/button_lock_pressed@2x.png,assets/webp/controls/buttons/button_lock_pressed.webp,112,27,False,"[0, 0, 112, 27]",,,button.lock.reference,pressed,lock,False,"[7, 4, 98, 19]","{""left"": 6, ""top"": 5, ""right"": 6, ""bottom"": 5}",production,
button.lock.reference,controls/buttons/reference,button_lock_reference,button-reference,Referenční tlačítko lock.,assets/native/controls/buttons/reference/button_lock_reference.png,assets/2x/controls/buttons/reference/button_lock_reference@2x.png,assets/webp/controls/buttons/reference/button_lock_reference.webp,112,27,False,"[0, 0, 112, 27]",controls,"[694, 318, 806, 345]",,,,True,,,reference,
button.neutral.disabled,controls/buttons,button_neutral_disabled,button,"Čisté tlačítko neutral, stav disabled.",assets/native/controls/buttons/button_neutral_disabled.png,assets/2x/controls/buttons/button_neutral_disabled@2x.png,assets/webp/controls/buttons/button_neutral_disabled.webp,73,26,False,"[0, 0, 73, 26]",,,button.neutral.normal,disabled,neutral,False,"[7, 4, 59, 18]","{""left"": 6, ""top"": 5, ""right"": 6, ""bottom"": 5}",production,
button.neutral.hover,controls/buttons,button_neutral_hover,button,"Čisté tlačítko neutral, stav hover.",assets/native/controls/buttons/button_neutral_hover.png,assets/2x/controls/buttons/button_neutral_hover@2x.png,assets/webp/controls/buttons/button_neutral_hover.webp,65,26,False,"[0, 0, 65, 26]",controls,"[108, 216, 173, 242]",,hover,neutral,False,"[7, 4, 51, 18]","{""left"": 6, ""top"": 5, ""right"": 6, ""bottom"": 5}",production,
button.neutral.hover.reference,controls/buttons/reference,button_neutral_hover_reference,button-reference,"Referenční tlačítko neutral, hover.",assets/native/controls/buttons/reference/button_neutral_hover_reference.png,assets/2x/controls/buttons/reference/button_neutral_hover_reference@2x.png,assets/webp/controls/buttons/reference/button_neutral_hover_reference.webp,65,26,False,"[0, 0, 65, 26]",controls,"[108, 216, 173, 242]",,hover,,True,,,reference,
button.neutral.normal,controls/buttons,button_neutral_normal,button,"Čisté tlačítko neutral, stav normal.",assets/native/controls/buttons/button_neutral_normal.png,assets/2x/controls/buttons/button_neutral_normal@2x.png,assets/webp/controls/buttons/button_neutral_normal.webp,73,26,False,"[0, 0, 73, 26]",controls,"[18, 216, 91, 242]",,normal,neutral,False,"[7, 4, 59, 18]","{""left"": 6, ""top"": 5, ""right"": 6, ""bottom"": 5}",production,
button.neutral.normal.reference,controls/buttons/reference,button_neutral_normal_reference,button-reference,"Referenční tlačítko neutral, normal.",assets/native/controls/buttons/reference/button_neutral_normal_reference.png,assets/2x/controls/buttons/reference/button_neutral_normal_reference@2x.png,assets/webp/controls/buttons/reference/button_neutral_normal_reference.webp,73,26,False,"[0, 0, 73, 26]",controls,"[18, 216, 91, 242]",,normal,,True,,,reference,
button.neutral.pressed,controls/buttons,button_neutral_pressed,button,"Čisté tlačítko neutral, stav pressed.",assets/native/controls/buttons/button_neutral_pressed.png,assets/2x/controls/buttons/button_neutral_pressed@2x.png,assets/webp/controls/buttons/button_neutral_pressed.webp,65,26,False,"[0, 0, 65, 26]",controls,"[190, 216, 255, 242]",,pressed,neutral,False,"[7, 4, 51, 18]","{""left"": 6, ""top"": 5, ""right"": 6, ""bottom"": 5}",production,
button.neutral.pressed.reference,controls/buttons/reference,button_neutral_pressed_reference,button-reference,"Referenční tlačítko neutral, pressed.",assets/native/controls/buttons/reference/button_neutral_pressed_reference.png,assets/2x/controls/buttons/reference/button_neutral_pressed_reference@2x.png,assets/webp/controls/buttons/reference/button_neutral_pressed_reference.webp,65,26,False,"[0, 0, 65, 26]",controls,"[190, 216, 255, 242]",,pressed,,True,,,reference,
button.primary.disabled,controls/buttons,button_primary_disabled,button,"Čisté tlačítko primary, stav disabled.",assets/native/controls/buttons/button_primary_disabled.png,assets/2x/controls/buttons/button_primary_disabled@2x.png,assets/webp/controls/buttons/button_primary_disabled.webp,66,26,False,"[0, 0, 66, 26]",controls,"[273, 101, 339, 127]",,disabled,primary,False,"[7, 4, 52, 18]","{""left"": 6, ""top"": 5, ""right"": 6, ""bottom"": 5}",production,
button.primary.disabled.reference,controls/buttons/reference,button_primary_disabled_reference,button-reference,"Referenční tlačítko primary, disabled.",assets/native/controls/buttons/reference/button_primary_disabled_reference.png,assets/2x/controls/buttons/reference/button_primary_disabled_reference@2x.png,assets/webp/controls/buttons/reference/button_primary_disabled_reference.webp,66,26,False,"[0, 0, 66, 26]",controls,"[273, 101, 339, 127]",,disabled,,True,,,reference,
button.primary.hover,controls/buttons,button_primary_hover,button,"Čisté tlačítko primary, stav hover.",assets/native/controls/buttons/button_primary_hover.png,assets/2x/controls/buttons/button_primary_hover@2x.png,assets/webp/controls/buttons/button_primary_hover.webp,65,26,False,"[0, 0, 65, 26]",controls,"[108, 101, 173, 127]",,hover,primary,False,"[7, 4, 51, 18]","{""left"": 6, ""top"": 5, ""right"": 6, ""bottom"": 5}",production,
button.primary.hover.reference,controls/buttons/reference,button_primary_hover_reference,button-reference,"Referenční tlačítko primary, hover.",assets/native/controls/buttons/reference/button_primary_hover_reference.png,assets/2x/controls/buttons/reference/button_primary_hover_reference@2x.png,assets/webp/controls/buttons/reference/button_primary_hover_reference.webp,65,26,False,"[0, 0, 65, 26]",controls,"[108, 101, 173, 127]",,hover,,True,,,reference,
button.primary.normal,controls/buttons,button_primary_normal,button,"Čisté tlačítko primary, stav normal.",assets/native/controls/buttons/button_primary_normal.png,assets/2x/controls/buttons/button_primary_normal@2x.png,assets/webp/controls/buttons/button_primary_normal.webp,73,26,False,"[0, 0, 73, 26]",controls,"[18, 101, 91, 127]",,normal,primary,False,"[7, 4, 59, 18]","{""left"": 6, ""top"": 5, ""right"": 6, ""bottom"": 5}",production,
button.primary.normal.reference,controls/buttons/reference,button_primary_normal_reference,button-reference,"Referenční tlačítko primary, normal.",assets/native/controls/buttons/reference/button_primary_normal_reference.png,assets/2x/controls/buttons/reference/button_primary_normal_reference@2x.png,assets/webp/controls/buttons/reference/button_primary_normal_reference.webp,73,26,False,"[0, 0, 73, 26]",controls,"[18, 101, 91, 127]",,normal,,True,,,reference,
button.primary.pressed,controls/buttons,button_primary_pressed,button,"Čisté tlačítko primary, stav pressed.",assets/native/controls/buttons/button_primary_pressed.png,assets/2x/controls/buttons/button_primary_pressed@2x.png,assets/webp/controls/buttons/button_primary_pressed.webp,65,26,False,"[0, 0, 65, 26]",controls,"[190, 101, 255, 127]",,pressed,primary,False,"[7, 4, 51, 18]","{""left"": 6, ""top"": 5, ""right"": 6, ""bottom"": 5}",production,
button.primary.pressed.reference,controls/buttons/reference,button_primary_pressed_reference,button-reference,"Referenční tlačítko primary, pressed.",assets/native/controls/buttons/reference/button_primary_pressed_reference.png,assets/2x/controls/buttons/reference/button_primary_pressed_reference@2x.png,assets/webp/controls/buttons/reference/button_primary_pressed_reference.webp,65,26,False,"[0, 0, 65, 26]",controls,"[190, 101, 255, 127]",,pressed,,True,,,reference,
button.return.disabled,controls/buttons,button_return_disabled,button,"Čisté tlačítko return, stav disabled.",assets/native/controls/buttons/button_return_disabled.png,assets/2x/controls/buttons/button_return_disabled@2x.png,assets/webp/controls/buttons/button_return_disabled.webp,115,27,False,"[0, 0, 115, 27]",,,button.return.reference,disabled,return,False,"[7, 4, 101, 19]","{""left"": 6, ""top"": 5, ""right"": 6, ""bottom"": 5}",production,
